"Target","Source","n","Weight"
"5gawarenessnow","berniclrk",2,2
"5gawarenessnow","carldevitt",1,1
"5gawarenessnow","clare09536763",1,1
"5gawarenessnow","dazharmer",4,4
"5gawarenessnow","goneinawhisper",1,1
"5gawarenessnow","ladyymarmaladee",1,1
"5gawarenessnow","maxwithaxe",1,1
"5gawarenessnow","stephenpcpd",1,1
"5gawarenessnow","userexperienceu",1,1
"5gbarcelona","5gcourses",1,1
"5gbarcelona","time24ltd",1,1
"5gbioguard","berniclrk",1,1
"5gbioguard","davidmelanti",1,1
"5gcouk","bigal2110",1,1
"5gcouk","cellularsol",1,1
"5gcouk","citycomtech",1,1
"5gcouk","greghallsworth",1,1
"5gcouk","immersivecl",1,1
"5gcouk","jxs606",3,3
"5gcouk","kennydevotion",1,1
"5gcouk","rossingleton",1,1
"5gdrones","gigasyssolution",1,1
"5genesis_h2020","smeuks",1,1
"5genesis_h2020","urbanhawktech",1,1
"5gnightmare","clare09536763",1,1
"5gppp","idcc_world",1,1
"5gppp","mir_ghoraishi",1,1
"5gppp","urbanhawktech",1,1
"5gradar","thedtg",1,1
"5gsec","3g4guk",1,1
"5gsec","corix_jc",142,142
"5gsec","corixpartners",129,129
"5gsec","transform_sec",129,129
"5gsec","wisecrowdglobal",1,1
"5gtechworld","dazharmer",1,1
"5gtraining","3g4guk",11,11
"5gtraining","andrewpalmercgi",1,1
"5gtraining","gutaljaard",1,1
"5gtraining","mohsalombi",1,1
"5gtraining","zaffareen",8,8
"5gtraining","zahidtg",10,10
"5gvictori","dinos_kats",1,1
"5gvictori","urbanhawktech",11,11
"5gvinni","maziarnekovee",1,1
"5gvinni","mir_ghoraishi",1,1
"5gvinni","monagreenwich",1,1
"5gvinni","tmgb",4,4
"5gvinni","yuewuk",1,1
"5gworldseries","brianjo73",1,1
"5gworldseries","informatechhq",1,1
"5gzorro","gigasyssolution",1,1
"5gzorro","mir_ghoraishi",1,1
"5stocksinto","andrewmorrisuk",2,2
"5tonic","mir_ghoraishi",1,1
"66iot","pushukpromotion",1,1
"66iot","thedigitalecos",1,1
"6nzcat","robrea12",1,1
"7gtech","txspectre",1,1
"960sutton","andrewpalmercgi",1,1
"960sutton","autoairuk",1,1
"960sutton","bristol_smart",1,1
"960sutton","clpaoloni",2,2
